회계연도,예산구분,분야명,부문명,위원회명,정책사업명,단위사업명,회계코드,회계명,세부사업명,자체보조구분명,부서명,편성목,편성목명,통계목,통계목명,의무/재량구분,산출근거명,산출근거식,예산액,기정액,비교증감,국고보조금,Unnamed: 23,Unnamed: 24,균특보조금,Unnamed: 26,Unnamed: 27,기금보조금,Unnamed: 29,Unnamed: 30,특별교부세,Unnamed: 32,Unnamed: 33,분권교부세,Unnamed: 35,Unnamed: 36,광역보조금,Unnamed: 38,Unnamed: 39,재정보전금,Unnamed: 41,Unnamed: 42,특별조정교부금,Unnamed: 44,Unnamed: 45,자체재원,Unnamed: 47,Unnamed: 48,지방채,Unnamed: 50,Unnamed: 51,기타,Unnamed: 53,Unnamed: 54,예산액_num,기정액_num,비교증감_num,국고보조금_num,균특보조금_num,기금보조금_num,특별교부세_num,광역보조금_num,특별조정교부금_num,자체재원_num,예산액_원,예산액_억원,기정액_억원,비교증감_억원
2026,추경1회,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,201.0,일반운영비,201-01,사무관리비,재량,Ο산림교육센터 당직비(일직),"60,000원*85일","5,100",0,"5,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,100",0,"5,100",0,0,0,0,0,0,5100,0,5100,0,0,0,0,0,0,5100,5100000.0,0.051,0.0,0.051
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,201.0,일반운영비,201-02,공공운영비,재량,Ο전기요금,"4,500,000원*12월","54,000",0,"54,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,000",0,"54,000",0,0,0,0,0,0,54000,0,54000,0,0,0,0,0,0,54000,54000000.0,0.54,0.0,0.54
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,201.0,일반운영비,201-02,공공운영비,재량,Ο통신요금,"650,000원*12월","7,800",0,"7,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,800",0,"7,800",0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,7800,7800000.0,0.078,0.0,0.078
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,201.0,일반운영비,201-02,공공운영비,재량,Ο난방 및 장비 유류비,"2,400,000원*12월","28,800",0,"28,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,800",0,"28,800",0,0,0,0,0,0,28800,0,28800,0,0,0,0,0,0,28800,28800000.0,0.288,0.0,0.288
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,201.0,일반운영비,201-02,공공운영비,재량,Ο시설장비 유지비,"2,000,000원*12월","24,000",0,"24,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,000",0,"24,000",0,0,0,0,0,0,24000,0,24000,0,0,0,0,0,0,24000,24000000.0,0.24,0.0,0.24
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,201.0,일반운영비,201-03,행사운영비,재량,Ο강사수당,"1,800,000원","1,800",0,"1,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,800",0,"1,800",0,0,0,0,0,0,1800,0,1800,0,0,0,0,0,0,1800,1800000.0,0.018,0.0,0.018
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,201.0,일반운영비,201-03,행사운영비,재량,Ο프로그램 운영비,"500,000원*4회","2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,"2,000",0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,2000,2000000.0,0.02,0.0,0.02
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,202.0,여비,202-01,국내여비,재량,Ο산림교육센터 공무직 출장여비,"10,000원*10명*6일*12월","7,200",0,"7,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,200",0,"7,200",0,0,0,0,0,0,7200,0,7200,0,0,0,0,0,0,7200,7200000.0,0.072,0.0,0.072
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,401.0,시설비및부대비,401-01,시설비,재량,Ο산림교육센터 유지관리,"150,000,000원","150,000",0,"150,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"150,000",0,"150,000",0,0,0,0,0,0,150000,0,150000,0,0,0,0,0,0,150000,150000000.0,1.5,0.0,1.5
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,401.0,시설비및부대비,401-01,시설비,재량,Ο소독 및 방역 용역,"20,000,000원","20,000",0,"20,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000",0,"20,000",0,0,0,0,0,0,20000,0,20000,0,0,0,0,0,0,20000,20000000.0,0.2,0.0,0.2
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림교육센터 조성 및 관리,100.0,일반회계,산림교육센터 운영,자체,산림과,401.0,시설비및부대비,401-01,시설비,재량,Ο전기시설 유지관리,"20,000,000원","20,000",0,"20,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000",0,"20,000",0,0,0,0,0,0,20000,0,20000,0,0,0,0,0,0,20000,20000000.0,0.2,0.0,0.2
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲생태관리인(전환),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο숲생태관리인 인건비,"25,595,000원*4명","102,380",0,"102,380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51,190",0,"51,190",0,0,0,0,0,0,"51,190",0,"51,190",0,0,0,0,0,0,102380,0,102380,0,0,0,0,51190,0,51190,102380000.0,1.0238,0.0,1.0238
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲생태관리인(전환),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο숲생태관리인 인건비(자체),"10,000,000원*4명","40,000",0,"40,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,000",0,"40,000",0,0,0,0,0,0,40000,0,40000,0,0,0,0,0,0,40000,40000000.0,0.4,0.0,0.4
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲생태관리인(전환),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο숲생태관리인 피복비,"100,000원*4명",400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,400,0,400,0,0,0,0,200,0,200,400000.0,0.004,0.0,0.004
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲생태관리인(전환),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο숲생태관리인 피복비(자체),"50,000원*4명",200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,200,200000.0,0.002,0.0,0.002
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲생태관리인(전환),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο숲생태관리인 안전보호구 구입비,"30,000원*4명",120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,120,0,120,0,0,0,0,60,0,60,120000.0,0.0012,0.0,0.0012
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲생태관리인(전환),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο숲생태관리인 안전보호구 구입비(자체),"20,000원*4명",80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0,80,80000.0,0.0008,0.0,0.0008
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲생태관리인(전환),보조,산림과,201.0,일반운영비,201-01,사무관리비,보조의무,Ο숲생태관리인 작업도구 등 구입,"1,600,000원","1,600",0,"1,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,800,0,0,0,0,0,0,800,0,800,0,0,0,0,0,0,1600,0,1600,0,0,0,0,800,0,800,1600000.0,0.016,0.0,0.016
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲생태관리인(전환),보조,산림과,201.0,일반운영비,201-01,사무관리비,보조의무,Ο숲생태관리인 작업도구 등 구입(자체),"400,000원",400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,0,0,0,0,0,400,0,400,0,0,0,0,0,0,400,400000.0,0.004,0.0,0.004
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲길등산지도사(전환),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο숲길등산지도사 인건비,"25,275,000원*2명","50,550",0,"50,550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,275",0,"25,275",0,0,0,0,0,0,"25,275",0,"25,275",0,0,0,0,0,0,50550,0,50550,0,0,0,0,25275,0,25275,50550000.0,0.5055,0.0,0.5055
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲길등산지도사(전환),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο숲길등산지도사 피복비,"100,000원*2명",200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,200,0,200,0,0,0,0,100,0,100,200000.0,0.002,0.0,0.002
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲길등산지도사(전환),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο숲길등산지도사 안전보호구 구입비,"50,000원*2명",100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,50,0,50,100000.0,0.001,0.0,0.001
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲길등산지도사(전환),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο숲길등산지도사 교육훈련비,"200,000원*2명",400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,400,0,400,0,0,0,0,200,0,200,400000.0,0.004,0.0,0.004
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲길등산지도사(전환),보조,산림과,201.0,일반운영비,201-01,사무관리비,보조의무,"Ο교재, 교구 등 구입","1,000,000원","1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,1000,0,1000,0,0,0,0,500,0,500,1000000.0,0.01,0.0,0.01
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,산림서비스도우미 운영지원(수목원코디네이터),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο수목원코디네이터 인건비,"22,675,000원*1명","22,675",0,"22,675",0,0,0,"11,337",0,"11,337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,338",0,"11,338",0,0,0,0,0,0,22675,0,22675,0,11337,0,0,0,0,11338,22675000.0,0.22675,0.0,0.22675
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,산림서비스도우미 운영지원(수목원코디네이터),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο수목원코디네이터 인건비(자체),"2,600,000원*1명","2,600",0,"2,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,600",0,"2,600",0,0,0,0,0,0,2600,0,2600,0,0,0,0,0,0,2600,2600000.0,0.026,0.0,0.026
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,산림서비스도우미 운영지원(수목원코디네이터),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο수목원코디네이터 피복비,"200,000원*1명",200,0,200,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,200,0,200,0,100,0,0,0,0,100,200000.0,0.002,0.0,0.002
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,산림서비스도우미 운영지원(수목원코디네이터),보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο수목원코디네이터 교육훈련비,"500,000원*1명",500,0,500,0,0,0,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,500,0,500,0,250,0,0,0,0,250,500000.0,0.005,0.0,0.005
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,산림서비스도우미 운영지원(수목원코디네이터),보조,산림과,201.0,일반운영비,201-01,사무관리비,보조의무,Ο수목원코디네이터 소모품,"500,000원",500,0,500,0,0,0,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,500,0,500,0,250,0,0,0,0,250,500000.0,0.005,0.0,0.005
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲해설가(자체),자체,산림과,201.0,일반운영비,201-01,사무관리비,재량,"Ο교재, 교구 등 구입","3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3000,3000000.0,0.03,0.0,0.03
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,숲해설 프로그램 운영,보조,산림과,201.0,일반운영비,201-01,사무관리비,보조의무,Ο숲해설 프로그램 운영,"60,000,000원","60,000",0,"60,000",0,0,0,"30,000",0,"30,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000",0,"30,000",0,0,0,0,0,0,60000,0,60000,0,30000,0,0,0,0,30000,60000000.0,0.6,0.0,0.6
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,유아숲교육 프로그램 운영,보조,산림과,201.0,일반운영비,201-01,사무관리비,보조의무,Ο유아숲교육 프로그램 운영,"330,000,000원","330,000",0,"330,000",0,0,0,"165,000",0,"165,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"165,000",0,"165,000",0,0,0,0,0,0,330000,0,330000,0,165000,0,0,0,0,165000,330000000.0,3.3,0.0,3.3
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,산림치유지도사,보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο산림치유지도사 인건비,"25,500,000원*3명","76,500",0,"76,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76,500",0,"76,500",0,0,0,0,0,0,76500,0,76500,0,0,0,0,0,0,76500,76500000.0,0.765,0.0,0.765
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,산림치유지도사,보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο산림치유지도사 피복비,"100,000원*3명",300,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0,300,300000.0,0.003,0.0,0.003
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,산림치유지도사,보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο산림치유지도사 안전보호구 구입비,"50,000원*3명",150,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,150,0,0,0,0,0,0,150,0,150,0,0,0,0,0,0,150,150000.0,0.0015,0.0,0.0015
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,산림치유지도사,보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο산림치유지도사 교육훈련비,"100,000원*3명*2회",600,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,600,0,0,0,0,0,0,600,0,600,0,0,0,0,0,0,600,600000.0,0.006,0.0,0.006
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,산림서비스 증진,100.0,일반회계,산림치유지도사,보조,산림과,201.0,일반운영비,201-01,사무관리비,보조의무,"Ο교재, 교구 등 구입","3,450,000원","3,450",0,"3,450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,450",0,"3,450",0,0,0,0,0,0,3450,0,3450,0,0,0,0,0,0,3450,3450000.0,0.0345,0.0,0.0345
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,나눔목공소 조성운영,100.0,일반회계,나눔목공소,보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο목공지도사 인건비,"21,510,000원*1명","21,510",0,"21,510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,510",0,"21,510",0,0,0,0,0,0,21510,0,21510,0,0,0,0,0,0,21510,21510000.0,0.2151,0.0,0.2151
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,나눔목공소 조성운영,100.0,일반회계,나눔목공소,보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο목공지도사 피복비,"100,000원*1명",100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,100000.0,0.001,0.0,0.001
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,나눔목공소 조성운영,100.0,일반회계,나눔목공소,보조,산림과,101.0,인건비,101-04,기간제근로자등보수,보조의무,Ο목공지도사 안전보호구 구입비,"50,000원*1명",50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,50,50000.0,0.0005,0.0,0.0005
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,나눔목공소 조성운영,100.0,일반회계,나눔목공소,보조,산림과,201.0,일반운영비,201-02,공공운영비,보조의무,Ο나눔목공소 전기요금,"70,000원*12월",840,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,840,0,0,0,0,0,0,840,0,840,0,0,0,0,0,0,840,840000.0,0.0084,0.0,0.0084
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,자연휴양림 운영,100.0,일반회계,자연휴양림 운영,자체,산림과,101.0,인건비,101-04,기간제근로자등보수,-,Ο휴양림 관리원,-,"1,418,662",0,"1,418,662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,418,662",0,"1,418,662",0,0,0,0,0,0,1418662,0,1418662,0,0,0,0,0,0,1418662,1418662000.0,14.18662,0.0,14.18662
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,자연휴양림 운영,100.0,일반회계,자연휴양림 운영,자체,산림과,101.0,인건비,101-04,기간제근로자등보수,재량,ο기본급,"88,080원*32명*248일","699,003",0,"699,003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"699,003",0,"699,003",0,0,0,0,0,0,699003,0,699003,0,0,0,0,0,0,699003,699003000.0,6.99003,0.0,6.99003
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,자연휴양림 운영,100.0,일반회계,자연휴양림 운영,자체,산림과,101.0,인건비,101-04,기간제근로자등보수,재량,ο유급휴일수당,"88,080원*32명*65일","183,207",0,"183,207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"183,207",0,"183,207",0,0,0,0,0,0,183207,0,183207,0,0,0,0,0,0,183207,183207000.0,1.83207,0.0,1.83207
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,자연휴양림 운영,100.0,일반회계,자연휴양림 운영,자체,산림과,101.0,인건비,101-04,기간제근로자등보수,재량,ο연장·야간·휴일근로수당,"132,120원*32명*51일","215,620",0,"215,620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"215,620",0,"215,620",0,0,0,0,0,0,215620,0,215620,0,0,0,0,0,0,215620,215620000.0,2.1562,0.0,2.1562
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,자연휴양림 운영,100.0,일반회계,자연휴양림 운영,자체,산림과,101.0,인건비,101-04,기간제근로자등보수,재량,ο연차유급휴가수당,"88,080원*32명*11일","31,005",0,"31,005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,005",0,"31,005",0,0,0,0,0,0,31005,0,31005,0,0,0,0,0,0,31005,31005000.0,0.31005,0.0,0.31005
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,자연휴양림 운영,100.0,일반회계,자연휴양림 운영,자체,산림과,101.0,인건비,101-04,기간제근로자등보수,재량,ο명절수당,"200,000원*32명*2일","12,800",0,"12,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,800",0,"12,800",0,0,0,0,0,0,12800,0,12800,0,0,0,0,0,0,12800,12800000.0,0.128,0.0,0.128
2026,본예산,농림해양수산,임업ㆍ산촌,경제환경위원회,산림휴양·경관 조성,자연휴양림 운영,100.0,일반회계,자연휴양림 운영,자체,산림과,101.0,인건비,101-04,기간제근로자등보수,재량,ο국민연금부담금,"1,141,635,000원*4.75%","54,228",0,"54,228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,228",0,"54,228",0,0,0,0,0,0,54228,0,54228,0,0,0,0,0,0,54228,54228000.0,0.54228,0.0,0.54228
