회계연도,예산구분,분야명,부문명,위원회명,정책사업명,단위사업명,회계코드,회계명,세부사업명,자체보조구분명,부서명,편성목,편성목명,통계목,통계목명,의무/재량구분,산출근거명,산출근거식,예산액,기정액,비교증감,국고보조금,,,균특보조금,,,기금보조금,,,특별교부세,,,분권교부세,,,광역보조금,,,재정보전금,,,특별조정교부금,,,자체재원,,,지방채,,,기타,,
,,,,,,,,,,,,,,,,,,,,,,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,시정홍보시설물 운영 관리,자체,공보관,201,일반운영비,201-02,공공운영비,재량,  ο영상중계서비스용 전용회선 사용료,"176,440원*25개소*12월","52,932",0,"52,932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,932",0,"52,932",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,시정홍보시설물 운영 관리,자체,공보관,201,일반운영비,201-02,공공운영비,재량,  ο승강기 LCD게시판 통신회선 사용료,"24,750원*65개소*12월","19,305",0,"19,305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,305",0,"19,305",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,시정홍보시설물 운영 관리,자체,공보관,203,업무추진비,203-03,시책추진업무추진비,법정의무,Ο시정홍보 운영 업무추진,"9,000,000원","9,000",0,"9,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,000",0,"9,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,시정홍보시설물 운영 관리,자체,공보관,401,시설비및부대비,401-01,시설비,재량,Ο구내 CATV 방송시설 개선,"7,000,000원","7,000",0,"7,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,000",0,"7,000",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,시정홍보시설물 운영 관리,자체,공보관,401,시설비및부대비,401-01,시설비,재량,Ο구내 CATV 방송시설 개선,"경정 6,558,000원","6,558","7,000",-442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,558","7,000",-442,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,시정홍보시설물 운영 관리,자체,공보관,405,자산취득비,405-01,자산및물품취득비,재량,Ο승강기 LCD게시판,"1,760,000원*5대","8,800",0,"8,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,800",0,"8,800",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,시정홍보시설물 운영 관리,자체,공보관,405,자산취득비,405-01,자산및물품취득비,재량,Ο시정홍보영상 녹음장비,"3,500,000원","3,500",0,"3,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,500",0,"3,500",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,시정홍보시설물 운영 관리,자체,공보관,405,자산취득비,405-01,자산및물품취득비,재량,Ο승강기 LCD게시판,"경정 8,272,000원","8,272","8,800",-528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,272","8,800",-528,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-01,사무관리비,,Ο시정소식지 발행,,"271,200",0,"271,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"271,200",0,"271,200",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-01,사무관리비,재량,  ο소식지 제작,"20,000,000원*12회","240,000",0,"240,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"240,000",0,"240,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-01,사무관리비,재량,  ο점자소식지 발행,"15,000원*120부*12회","21,600",0,"21,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,600",0,"21,600",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-01,사무관리비,재량,  ο용인소식 모바일 송출 및 관리,"800,000원*12회","9,600",0,"9,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,600",0,"9,600",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο편집위원회 참석수당,"100,000원*4명*12회","4,800",0,"4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0,"4,800",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο소식지 배부함 제작,"100,000원*20개","2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,"2,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο생활종합안내서 제작,"15,000,000원","15,000",0,"15,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,000",0,"15,000",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-01,사무관리비,,Ο시정소식지 발행,,"222,461","271,200","-48,739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"191,261","240,000","-48,739",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-01,사무관리비,재량,  ο소식지 제작,"경정 191,261,000원","191,261","240,000","-48,739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"191,261","240,000","-48,739",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-02,공공운영비,,Ο시정소식지 발송,,"238,800",0,"238,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"238,800",0,"238,800",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-02,공공운영비,재량,  ο택배 발송,"4,500원*600개소*12회","32,400",0,"32,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,400",0,"32,400",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-02,공공운영비,재량,  ο우편 발송,"430원*40,000부*12회","206,400",0,"206,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"206,400",0,"206,400",0,0,0,0,0,0
2024,추경3회,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-02,공공운영비,,Ο시정소식지 발송,,"262,882","238,800","24,082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"230,482","206,400","24,082",0,0,0,0,0,0
2024,추경3회,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,201,일반운영비,201-02,공공운영비,재량,  ο우편 발송,"경정 230,482,000원 ","230,482","206,400","24,082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"230,482","206,400","24,082",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,301,일반보전금,301-14,기타보상금,,Ο시정소식지 보상,,"8,480",0,"8,480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,480",0,"8,480",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,301,일반보전금,301-14,기타보상금,재량,  ο독자퀴즈 당첨자 보상,"10,000원*20명*13회","2,600",0,"2,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,600",0,"2,600",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,301,일반보전금,301-14,기타보상금,재량,  ο독자원고료,"50,000원*3명*12회","1,800",0,"1,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,800",0,"1,800",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 간행물 발간,자체,공보관,301,일반보전금,301-14,기타보상금,재량,  ο시민기자단 원고료,"340,000원*12회","4,080",0,"4,080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,080",0,"4,080",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 영상물 제작·방영,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο시정홍보 영상물,"50,000,000원","50,000",0,"50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000",0,"50,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 영상물 제작·방영,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο드론 활용 홍보 영상물 촬영,"600,000원*13회","7,800",0,"7,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,800",0,"7,800",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 영상물 제작·방영,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο홍보영상 제작용 소모품,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 영상물 제작·방영,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο아나운서 의상대여 및 분장용품,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 영상물 제작·방영,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο사진장비 유지관리비,"4,000,000원","4,000",0,"4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000",0,"4,000",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 영상물 제작·방영,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο드론 활용 홍보 영상물 촬영,"경정 7,332,000원","7,332","7,800",-468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,332","7,800",-468,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 영상물 제작·방영,자체,공보관,301,일반보전금,301-14,기타보상금,재량,Ο시정뉴스 수어통역 수당,"100,000원*24회","2,400",0,"2,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,400",0,"2,400",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100,일반회계,홍보 영상물 제작·방영,자체,공보관,301,일반보전금,301-14,기타보상금,재량,Ο명예 비디오저널리스트(VJ) 수당,"200,000원*12월","2,400",0,"2,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,400",0,"2,400",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο뉴스컨텐츠 저작권 이용,"186,543,000원","186,543",0,"186,543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"186,543",0,"186,543",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο언론보도 스크랩 용역,"2,200,000원*12월","26,400",0,"26,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,400",0,"26,400",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο사진 인화료,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο이미지 저작권 사용료,"4,264,800원","4,265",0,"4,265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,265",0,"4,265",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο폰트 저작권 사용료,"2,784,000원","2,784",0,"2,784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,784",0,"2,784",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο언론사 뉴스 서비스 이용,"105,200,000원","105,200",0,"105,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105,200",0,"105,200",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο웹하드 이용료,"396,000원*12회","4,752",0,"4,752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,752",0,"4,752",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο복사용지 구입,"22,000원*13박스*12월","3,432",0,"3,432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,432",0,"3,432",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο신문 구독,"34,800,000원","34,800",0,"34,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,800",0,"34,800",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,"Ο도서구입(연감, 홍보전문 도서 등)","90,000,000원","90,000",0,"90,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"90,000",0,"90,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,303,포상금,303-01,포상금,재량,Ο홍보 우수부서 포상,"4,800,000원","4,800",0,"4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0,"4,800",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,대 언론 시정홍보 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο브리핑룸 관리,"3,600,000원","3,600",0,"3,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,600",0,"3,600",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,대 언론 시정홍보 강화,자체,공보관,201,일반운영비,201-01,사무관리비,재량,Ο홍보역량 강화 교육,"2,500,000원","2,500",0,"2,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,500",0,"2,500",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,대 언론 시정홍보 강화,자체,공보관,202,여비,202-01,국내여비,재량,Ο사진 촬영 및 보도자료 취재,"10,000원*3명*6일*12월","2,160",0,"2,160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,160",0,"2,160",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,대 언론 시정홍보 강화,자체,공보관,203,업무추진비,203-03,시책추진업무추진비,법정의무,Ο대 언론 홍보 업무추진,"18,000,000원","18,000",0,"18,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,000",0,"18,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100,일반회계,대 언론 시정홍보 강화,자체,공보관,308,자치단체등이전,308-13,공기관등에대한경상적위탁사업비,법정의무,"Ο시정홍보(지면, 통신, 인터넷 및 방송 매체 등)","3,300,000,000원","3,300,000",0,"3,300,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,300,000",0,"3,300,000",0,0,0,0,0,0
